EVENT_START,EVENT_END,PERIOD_START,PERIOD_END,COUNTRY,STOREREGION,STORE,PS_BU,TEAM_NAME,TEAM,SUBTEAM_NAME,SUBTEAM,BRAND,NAT_UPC,ITEM_DESCRIPTION,SIZE,UOM,CURRENCY,UNIT_SALES,DOLLAR_SALES,DOLLARALLOWANCE,PERCENTALLOWANCE,TOTALDOLLARALLOWANCE,TOTALPERCENTALLOWANCE,TOTALALLOWANCE,PRIMEID,BILL_TYPE,EVENT_ID,SCANBACK_DESCRIPTION
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,MW,Town and Country,10303,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081100,"VINEGAR BALSAMIC DARK CHOCOLATE",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,MA,Tenley Town,10062,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081100,"VINEGAR BALSAMIC DARK CHOCOLATE",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SO,Lake Norman,10543,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081100,"VINEGAR BALSAMIC DARK CHOCOLATE",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,MW,Wauwatosa,10586,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081100,"VINEGAR BALSAMIC DARK CHOCOLATE",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,MA,West Broad Street,10598,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081100,"VINEGAR BALSAMIC DARK CHOCOLATE",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,MW,Madison Segoe,10776,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081100,"VINEGAR BALSAMIC DARK CHOCOLATE",8,FZ,USD,2.00,23.98,0.70,0.00,1.40,0.00,-1.40,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SO,Kenilworth,10520,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081100,"VINEGAR BALSAMIC DARK CHOCOLATE",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,NE,Williamsburg,10487,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081100,"VINEGAR BALSAMIC DARK CHOCOLATE",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,NC,Sacramento,10152,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081100,"VINEGAR BALSAMIC DARK CHOCOLATE",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,MA,Charlottesville,10205,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081100,"VINEGAR BALSAMIC DARK CHOCOLATE",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,MA,Jenkintown,10100,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081100,"VINEGAR BALSAMIC DARK CHOCOLATE",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,NE,Manhasset,10063,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081100,"VINEGAR BALSAMIC DARK CHOCOLATE",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SW,Woodlands,10574,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081100,"VINEGAR BALSAMIC DARK CHOCOLATE",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SW,Mandeville,10631,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081100,"VINEGAR BALSAMIC DARK CHOCOLATE",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,RM,Union Station,10626,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081100,"VINEGAR BALSAMIC DARK CHOCOLATE",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,RM,Jackson Wyoming,10792,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081100,"VINEGAR BALSAMIC DARK CHOCOLATE",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SP,Beverly Hills,10022,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081095,"VINEGAR BALSAMIC CUCUMBER LEMON",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,MW,Carmel,10404,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081095,"VINEGAR BALSAMIC CUCUMBER LEMON",8,FZ,USD,3.00,35.97,0.70,0.00,2.10,0.00,-2.10,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,NC,Los Gatos,10027,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081095,"VINEGAR BALSAMIC CUCUMBER LEMON",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SO,McEwen,10321,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081095,"VINEGAR BALSAMIC CUCUMBER LEMON",8,FZ,USD,1.00,11.59,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SW,Oklahoma City,10376,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081095,"VINEGAR BALSAMIC CUCUMBER LEMON",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SP,Scottsdale,10246,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081095,"VINEGAR BALSAMIC CUCUMBER LEMON",8,FZ,USD,2.00,23.98,0.70,0.00,1.40,0.00,-1.40,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,NE,Buffalo,10601,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081095,"VINEGAR BALSAMIC CUCUMBER LEMON",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,MA,Springfield Plaza,10795,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081095,"VINEGAR BALSAMIC CUCUMBER LEMON",8,FZ,USD,1.00,11.59,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,NE,Brooklyn,10220,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081095,"VINEGAR BALSAMIC CUCUMBER LEMON",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,PN,Bellevue,10153,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081095,"VINEGAR BALSAMIC CUCUMBER LEMON",8,FZ,USD,1.00,11.59,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,FL,Clearwater,10515,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081095,"VINEGAR BALSAMIC CUCUMBER LEMON",8,FZ,USD,1.00,11.59,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SP,Pasadena,10108,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081095,"VINEGAR BALSAMIC CUCUMBER LEMON",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,FL,Boca Raton,10130,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081095,"VINEGAR BALSAMIC CUCUMBER LEMON",8,FZ,USD,1.00,11.59,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,RM,Cottonwood Heights,10430,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081095,"VINEGAR BALSAMIC CUCUMBER LEMON",8,FZ,USD,1.00,11.59,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SW,Highland Village,10498,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081095,"VINEGAR BALSAMIC CUCUMBER LEMON",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,RM,Bradburn,10556,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081095,"VINEGAR BALSAMIC CUCUMBER LEMON",8,FZ,USD,1.00,11.59,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SP,Irvine,10614,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081095,"VINEGAR BALSAMIC CUCUMBER LEMON",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SW,Bee Caves,10393,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081095,"VINEGAR BALSAMIC CUCUMBER LEMON",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,NC,Blithedale,10337,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081095,"VINEGAR BALSAMIC CUCUMBER LEMON",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SO,Charleston,10201,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081095,"VINEGAR BALSAMIC CUCUMBER LEMON",8,FZ,USD,3.00,34.77,0.70,0.00,2.10,0.00,-2.10,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,NC,Harrison,10221,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081095,"VINEGAR BALSAMIC CUCUMBER LEMON",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,NE,East 57th Street,10408,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081095,"VINEGAR BALSAMIC CUCUMBER LEMON",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,MW,Lexington,10577,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081095,"VINEGAR BALSAMIC CUCUMBER LEMON",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SW,Kirby,10115,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081097,"VINEGAR BALSAMIC WALNUT",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,NE,Manhasset,10063,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081097,"VINEGAR BALSAMIC WALNUT",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,FL,Palm Beach Gardens,10188,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081097,"VINEGAR BALSAMIC WALNUT",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SO,Green Hills,10241,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081097,"VINEGAR BALSAMIC WALNUT",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,MA,P Street,10135,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081097,"VINEGAR BALSAMIC WALNUT",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SO,Raleigh,10016,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081097,"VINEGAR BALSAMIC WALNUT",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,MW,Schererville,10585,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081097,"VINEGAR BALSAMIC WALNUT",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,RM,Ideal Market Denver,10746,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081097,"VINEGAR BALSAMIC WALNUT",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SO,Mountain Brook,10209,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081097,"VINEGAR BALSAMIC WALNUT",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,MW,Naperville,10129,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081097,"VINEGAR BALSAMIC WALNUT",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,RM,Union Station,10626,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081097,"VINEGAR BALSAMIC WALNUT",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SO,Charleston,10201,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081097,"VINEGAR BALSAMIC WALNUT",8,FZ,USD,5.00,59.95,0.70,0.00,3.50,0.00,-3.50,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SW,Woodlands,10574,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081097,"VINEGAR BALSAMIC WALNUT",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,NA,Sudbury,10691,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081097,"VINEGAR BALSAMIC WALNUT",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,FL,Bayhill,10194,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081098,"VINEGAR BALSAMIC ORIGINAL",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,MA,Charlottesville,10205,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081098,"VINEGAR BALSAMIC ORIGINAL",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,MW,Lincoln Park,10252,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081098,"VINEGAR BALSAMIC ORIGINAL",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,NC,Los Altos,10155,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081098,"VINEGAR BALSAMIC ORIGINAL",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,NC,Los Gatos,10027,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081098,"VINEGAR BALSAMIC ORIGINAL",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,MA,Marlton,10086,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081098,"VINEGAR BALSAMIC ORIGINAL",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SO,North Raleigh,10338,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081098,"VINEGAR BALSAMIC ORIGINAL",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,FL,Palm Beach Gardens,10188,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081098,"VINEGAR BALSAMIC ORIGINAL",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,NE,Ridgewood,10106,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081098,"VINEGAR BALSAMIC ORIGINAL",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,RM,Washington Park,10373,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081098,"VINEGAR BALSAMIC ORIGINAL",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
2024-11-13 00:00:00,2024-12-03 00:00:00,2024-12-01 00:00:00,2024-12-31 00:00:00,USA,SO,Avalon,10488,Grocery,100,"Baking, Meals, Essentials",1000,KSTRNA,0081008081098,"VINEGAR BALSAMIC ORIGINAL",8,FZ,USD,1.00,11.99,0.70,0.00,0.70,0.00,-0.70,AMZ_PRIME,PA,906313,AFFINITY 2024 GRO NOV B KOSTERINA 0.7
